supplier,sku,product_name,stage,reason,disposition,detail,action_id,source_row,col_printed,value_used,Action
JL TILE,TIL-JLTI-IS3904,Isabella 3D Collection — Isabella Illusion 3D — 12 x 36,sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-f27b4bac2c7e,146,,,
JL TILE,TIL-JLTI-IS3905,Isabella 3D Collection — Isabella Sand River 3D — 12 x 36,sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-8ac598e081e4,147,,,
JL TILE,TIL-JLTI-IS3906,Isabella 3D Collection — Isabella Grey River 3D — 12 x 36,sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-ed39a7ef3fbc,148,,,
JL TILE,TIL-JLTI-IS3907,Isabella 3D Collection — Isabella Travertine Plain — 12 x 36,sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-28890002b4f3,149,,,
JL TILE,TIL-JLTI-IS3908,Isabella 3D Collection — Isabella Travertine 3D — 12 x 36,sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-f130d3c83a8c,150,,,
JL TILE,TIL-JLTI-IS3909,Isabella 3D Collection — Isabella Silver Grey — 12 x 36,sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-c06c09bfa884,151,,,
JL TILE,TIL-JLTI-IS3910,Isabella 3D Collection — Isabella Pedro Grey — 12 x 36,sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-1467d53dd6c2,152,,,
JL TILE,TIL-JLTI-DM12341,Elegant Collection — Dream White Polished — 24 x 48 (Polished),extract,ambiguous_naming,wrote_flagged,Sheet also prints 'DM12341Y' (kept 'DM12341' as primary).,cat-ac04f1f4cbe3,77,,,
JL TILE,TIL-JLTI-N612002,Elegant Collection — Ariosa Snow 10mm — 24 x 48 (Polished),extract,ambiguous_naming,wrote_flagged,Sheet also prints 'BPCK1272' (kept 'N612002' as primary).,cat-e8d84cd1c7bf,88,,,
JL TILE,TIL-JLTI-N612008,Elegant Collection — Ariosa Marble 10mm — 24 x 48 (Polished),extract,ambiguous_naming,wrote_flagged,Sheet also prints 'BPCK1278' (kept 'N612008' as primary).,cat-cf4cd090be0c,93,,,
JL TILE,TIL-JLTI-BPCK128803,Elegant Collection — Onex Cream — 24 x 48 (Polished),extract,ambiguous_naming,wrote_flagged,Sheet also prints 'LU3-612GS' (kept 'BPCK128803' as primary).,cat-38fb33e855e3,98,,,
JL TILE,TIL-JLTI-QP8320GMB360,Essential Collection — Emotive Astonished white Matt — 12 x 24 (Matt),extract,ambiguous_naming,wrote_flagged,09-14 extraction read the code with a space ('QP8320GMB 360') and missed the live product; this run linked it by exact code to 332ab198-8c13-4450-aeda-a2a895274660 and updated its price instead of creating a duplicate.,cat-d1fca6040e49,62,,,
JL TILE,TIL-JLTI-QP8320GMB612,Elegant Collection — Emotive Astonished White Matt — 24 x 48 (Matte),extract,ambiguous_naming,wrote_flagged,09-14 extraction read the code with a space ('QP8320GMB 612') and missed the live product; this run linked it by exact code to 1ded4d6b-be29-4913-b9cd-caeb0aee09c3 and updated its price instead of creating a duplicate.,cat-2fa06bc9f351,115,,,
JL TILE,TIL-JLTI-QP8320GMB660,Essential Collection — Emotive Astonished white Matt — 24 x 24 (Matt),extract,ambiguous_naming,wrote_flagged,09-14 extraction read the code with a space ('QP8320GMB 660') and missed the live product; this run linked it by exact code to e252e01c-deb6-4e02-a549-22249932e1d1 and updated its price instead of creating a duplicate.,cat-59f5ed9f8f25,63,,,
JL TILE,TIL-JLTI-0001,Essential Collection — Lisbon Grey Matte — 12 x 24 (Matt),extract,sku_missing,wrote_flagged,"Sheet printed no real code ('coming soon'); sequential SKU minted on 09-14, Supplier SKU blank.",cat-b75fae2cbdc2,68,,,
JL TILE,TIL-JLTI-0002,Essential Collection — Lisbon Silver Matte — 12 x 24 (Matt),extract,sku_missing,wrote_flagged,"Sheet printed no real code ('coming soon'); sequential SKU minted on 09-14, Supplier SKU blank.",cat-ff48414cb503,70,,,
JL TILE,TIL-JLTI-BPCK6007,Essential Collection — Rodas Bianco — 24 x 24 (Polished),extract,spec_gap,wrote_flagged,"Discontinued — no price printed. Airtable: Stock status Discontinued, Active FALSE, prices blank. Lightspeed product left as is (no deactivate action exists by design) — archive it by hand if wanted.",cat-b0d6b5fec9e1,11,,,
JL TILE,TIL-JLTI-36P00B,Essential Collection — Super Pure White (full body) — 12 x 24 (Polished),extract,spec_gap,wrote_flagged,"Discontinued — no price printed. Airtable: Stock status Discontinued, Active FALSE, prices blank. Lightspeed product left as is (no deactivate action exists by design) — archive it by hand if wanted.",cat-92d67cbb1fab,16,,,
JL TILE,TIL-JLTI-60P00B,Essential Collection — Super Pure White (full body) — 24 x 24 (Polished),extract,spec_gap,wrote_flagged,"Discontinued — no price printed. Airtable: Stock status Discontinued, Active FALSE, prices blank. Lightspeed product left as is (no deactivate action exists by design) — archive it by hand if wanted.",cat-016f8d075609,17,,,
JL TILE,TIL-JLTI-BPCK36012,Essential Collection — Timber Snow — 12 x 24 (Polished),extract,spec_gap,wrote_flagged,"Discontinued — no price printed. Airtable: Stock status Discontinued, Active FALSE, prices blank. Lightspeed product left as is (no deactivate action exists by design) — archive it by hand if wanted.",cat-181ff1e8c8e8,28,,,
JL TILE,TIL-JLTI-SDX12813P,Elegant Collection — Country Black — 24 x 48 (Polished),extract,spec_gap,wrote_flagged,"Discontinued — no price printed. Airtable: Stock status Discontinued, Active FALSE, prices blank. Lightspeed product left as is (no deactivate action exists by design) — archive it by hand if wanted.",cat-67856032fa59,72,,,
JL TILE,TIL-JLTI-SDX12611P,Elegant Collection — Forest Black — 24 x 48 (Polished),extract,spec_gap,wrote_flagged,"Discontinued — no price printed. Airtable: Stock status Discontinued, Active FALSE, prices blank. Lightspeed product left as is (no deactivate action exists by design) — archive it by hand if wanted.",cat-a9dfe325b89f,73,,,
JL TILE,TIL-JLTI-D5-L12705,Elegant Collection — Calcatta Gold 24*48 — 24 x 48 (Polished),extract,spec_gap,wrote_flagged,"Discontinued — no price printed. Airtable: Stock status Discontinued, Active FALSE, prices blank. Lightspeed product left as is (no deactivate action exists by design) — archive it by hand if wanted.",cat-68b93a94efcd,75,,,
JL TILE,TIL-JLTI-DM12342,Elegant Collection — Dream Grey — 24 x 48 (Polished),extract,spec_gap,wrote_flagged,"Discontinued — no price printed. Airtable: Stock status Discontinued, Active FALSE, prices blank. Lightspeed product left as is (no deactivate action exists by design) — archive it by hand if wanted.",cat-621ea469da2f,79,,,
JL TILE,TIL-JLTI-N612002,Elegant Collection — Ariosa Snow 10mm — 24 x 48 (Polished),extract,spec_gap,wrote_flagged,"Discontinued — no price printed. Airtable: Stock status Discontinued, Active FALSE, prices blank. Lightspeed product left as is (no deactivate action exists by design) — archive it by hand if wanted.",cat-e8d84cd1c7bf,88,,,
JL TILE,TIL-JLTI-N612005,Elegant Collection — Ariosa Platinum Thin Wall Tile — 24 x 48 (Polished),extract,spec_gap,wrote_flagged,"Discontinued — no price printed. Airtable: Stock status Discontinued, Active FALSE, prices blank. Lightspeed product left as is (no deactivate action exists by design) — archive it by hand if wanted.",cat-fb59843adf35,92,,,
JL TILE,TIL-JLTI-BPCK991,Elegant Collection — Vesta Bianco — 36 x 36 (Polished),extract,spec_gap,wrote_flagged,"Discontinued — no price printed. Airtable: Stock status Discontinued, Active FALSE, prices blank. Lightspeed product left as is (no deactivate action exists by design) — archive it by hand if wanted.",cat-c9e81a914a54,112,,,
JL TILE,TIL-JLTI-BPCK993,Elegant Collection — Vesta Gris — 36 x 36 (Polished),extract,spec_gap,wrote_flagged,"Discontinued — no price printed. Airtable: Stock status Discontinued, Active FALSE, prices blank. Lightspeed product left as is (no deactivate action exists by design) — archive it by hand if wanted.",cat-6aec643c4260,113,,,
JL TILE,TIL-JLTI-LX12639,Elegant Collection — Luxor Grey Matte — 24 x 48 (Matte),extract,spec_gap,wrote_flagged,"Discontinued — no price printed. Airtable: Stock status Discontinued, Active FALSE, prices blank. Lightspeed product left as is (no deactivate action exists by design) — archive it by hand if wanted.",cat-bedaf9e79d2a,118,,,
JL TILE,TIL-JLTI-TE12690P,Elegant Collection — Iceberg White Lappato — 24 x 48 (Matte),extract,spec_gap,wrote_flagged,"Discontinued — no price printed. Airtable: Stock status Discontinued, Active FALSE, prices blank. Lightspeed product left as is (no deactivate action exists by design) — archive it by hand if wanted.",cat-fc2495ddddac,138,,,
JL TILE,TIL-JLTI-IS3902,Isabella 3D Collection — Isabella Symphonie 3D — 12 x 36,extract,spec_gap,wrote_flagged,"Discontinued — no price printed. Airtable: Stock status Discontinued, Active FALSE, prices blank. Lightspeed product left as is (no deactivate action exists by design) — archive it by hand if wanted.",cat-0b3f992eecaa,144,,,
JL TILE,TIL-JLTI-IS3904,Isabella 3D Collection — Isabella Illusion 3D — 12 x 36,extract,spec_gap,wrote_flagged,"Discontinued — no price printed. Airtable: Stock status Discontinued, Active FALSE, prices blank. Lightspeed product left as is (no deactivate action exists by design) — archive it by hand if wanted.",cat-f27b4bac2c7e,146,,,
JL TILE,TIL-JLTI-IS3905,Isabella 3D Collection — Isabella Sand River 3D — 12 x 36,extract,spec_gap,wrote_flagged,"Discontinued — no price printed. Airtable: Stock status Discontinued, Active FALSE, prices blank. Lightspeed product left as is (no deactivate action exists by design) — archive it by hand if wanted.",cat-8ac598e081e4,147,,,
JL TILE,TIL-JLTI-DN36331,Essential Collection — Dino Light — 12 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-fe83b2c6e65f,1,,,
JL TILE,TIL-JLTI-DN60331,Essential Collection — Dino Light — 24 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-8c70e784429c,2,,,
JL TILE,TIL-JLTI-DM36341,Essential Collection — Dream White — 12 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-119c962ec1b9,3,,,
JL TILE,TIL-JLTI-DM60341,Essential Collection — Dream White — 24 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-cf94a2037265,4,,,
JL TILE,TIL-JLTI-AM36325,Essential Collection — Essence Grey — 12 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-6deb405cbb48,5,,,
JL TILE,TIL-JLTI-AM60325,Essential Collection — Essence Grey — 24 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-afc3330d32ed,6,,,
JL TILE,TIL-JLTI-AM48325,Essential Collection — Essence Grey — 16 x 32 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-42b7bf372c09,7,,,
JL TILE,TIL-JLTI-PJQ36706,Essential Collection — Midnight Charcoal — 12 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-8e8471cad65e,8,,,
JL TILE,TIL-JLTI-PJQ6706,Essential Collection — Midnight Charcoal — 24 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-1b305a7c5a99,9,,,
JL TILE,TIL-JLTI-BPCK36007,Essential Collection — Rodas Bianco — 12 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-2fbbf38f2c44,10,,,
JL TILE,TIL-JLTI-BPCK6007,Essential Collection — Rodas Bianco — 24 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-b0d6b5fec9e1,11,,,
JL TILE,TIL-JLTI-BPCK36008,Essential Collection — Utica Snow — 12 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-6a060a5a8d94,12,,,
JL TILE,TIL-JLTI-BPCK6008,Essential Collection — Utica Snow — 24 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-9ec7cdde61cb,13,,,
JL TILE,TIL-JLTI-RD36320,Essential Collection — Royal Dianna Silver — 12 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-9e6c97bef5ae,14,,,
JL TILE,TIL-JLTI-RD60320,Essential Collection — Royal Dianna Silver — 24 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-cffb18b92c34,15,,,
JL TILE,TIL-JLTI-36P00B,Essential Collection — Super Pure White (full body) — 12 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-92d67cbb1fab,16,,,
JL TILE,TIL-JLTI-60P00B,Essential Collection — Super Pure White (full body) — 24 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-016f8d075609,17,,,
JL TILE,TIL-JLTI-BPCK36009,Essential Collection — Staturio Vienna — 12 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-d0c70fafea70,20,,,
JL TILE,TIL-JLTI-BPCK6009,Essential Collection — Staturio Vienna — 24 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-6de575ecedff,21,,,
JL TILE,TIL-JLTI-LF36808,Essential Collection — Pure Black — 12 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-ed7f2f4e5155,22,,,
JL TILE,TIL-JLTI-LF6808,Essential Collection — Pure Black — 24 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-8380d4a183ce,23,,,
JL TILE,TIL-JLTI-B360M0633,Essential Collection — Wasaga Sands — 12 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-524b9d76489c,24,,,
JL TILE,TIL-JLTI-B60M0633,Essential Collection — Wasaga Sands — 24 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-e14f745eb343,25,,,
JL TILE,TIL-JLTI-BPCK36011,Essential Collection — Landsdown Grey — 12 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-4878a37aad88,26,,,
JL TILE,TIL-JLTI-BPCK6011,Essential Collection — Landsdown Grey — 24 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-50cc7f1b0fac,27,,,
JL TILE,TIL-JLTI-BPCK36012,Essential Collection — Timber Snow — 12 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-181ff1e8c8e8,28,,,
JL TILE,TIL-JLTI-BPCK6012,Essential Collection — Timber Snow — 24 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-45eeac10f177,29,,,
JL TILE,TIL-JLTI-BPCK36062,Essential Collection — Bremen Fall — 12 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-13a4a0a35080,30,,,
JL TILE,TIL-JLTI-BPCK36066,Essential Collection — Calacatta Gold — 12 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-955a49741c8d,32,,,
JL TILE,TIL-JLTI-BPCK6066,Essential Collection — Calacatta Gold — 24 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-29e86604d2a0,33,,,
JL TILE,TIL-JLTI-MI36019,Essential Collection — Miami Gold — 12 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-182e6ac7de4d,34,,,
JL TILE,TIL-JLTI-MI6019,Essential Collection — Miami Gold — 24 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-16bc459cda14,35,,,
JL TILE,TIL-JLTI-BPCK36082,Essential Collection — Onex Grey — 12 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-8267e932f809,36,,,
JL TILE,TIL-JLTI-BPCK6082,Essential Collection — Onex Grey — 24 x 24 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-4726a6775a7f,37,,,
JL TILE,TIL-JLTI-PY3648M,Essential Collection — Rockwood Bianco Matt — 12 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-de808c2695a0,38,,,
JL TILE,TIL-JLTI-PY6648M,Essential Collection — Rockwood Bianco Matt — 24 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-06540cf99add,39,,,
JL TILE,TIL-JLTI-36M0633H,Essential Collection — Wasaga Sand Matt — 12 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-8e527850588e,40,,,
JL TILE,TIL-JLTI-60M0633H,Essential Collection — Wasaga Sand Matt — 24 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-1f387f3f8e6d,41,,,
JL TILE,TIL-JLTI-BY6H3610,Essential Collection — Rock Wood Charcoal Matt — 12 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-94f5380ff4aa,42,,,
JL TILE,TIL-JLTI-BY6H6010,Essential Collection — Rock Wood Charcoal Matt — 24 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-cce53b7d94e4,43,,,
JL TILE,TIL-JLTI-TE36622R,Essential Collection — Camelia Sliver — 12 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-12ee13ff144f,44,,,
JL TILE,TIL-JLTI-TE65622R,Essential Collection — Camelia Sliver — 24 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-42616f44fea7,45,,,
JL TILE,TIL-JLTI-TE36627R,Essential Collection — Camelia Gris — 12 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-f858892cc29c,46,,,
JL TILE,TIL-JLTI-TE65627R,Essential Collection — Camelia Gris — 24 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-2758d8c80c48,47,,,
JL TILE,TIL-JLTI-TE36628R,Essential Collection — Camelia Dark — 12 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-1e90da2d5bc6,48,,,
JL TILE,TIL-JLTI-TE65628R,Essential Collection — Camelia Dark — 24 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-dbe69b4178ad,49,,,
JL TILE,TIL-JLTI-LX3638,Essential Collection — Luxor Silver — 12 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-87724c75d152,50,,,
